hotel,is_canceled,lead_time,adults,is_repeated_guest,previous_cancellations,required_car_parking_spaces,total_of_special_requests
0,0,5,1,0,0,0,0
0,0,82,2,0,0,0,1
0,0,56,2,0,0,0,0
0,0,2,2,0,0,0,2
0,0,143,2,0,0,0,1
0,0,172,2,0,0,0,1
0,0,154,2,0,0,0,0
0,0,0,2,0,0,0,1
0,0,147,3,0,0,0,1
0,0,191,2,0,0,1,1
0,0,42,2,0,0,0,1
0,0,42,2,0,0,0,1
0,0,15,1,0,0,0,1
0,0,15,2,0,0,0,1
0,0,14,0,0,0,0,1
0,0,16,2,0,0,1,1
0,0,100,3,0,0,0,1
0,0,6,1,0,0,0,0
0,0,1,2,0,0,0,2
0,0,39,2,0,0,0,2
0,0,1,2,0,0,0,1
0,0,39,2,0,0,0,2
0,0,41,2,0,0,0,1
0,0,29,2,0,0,0,0
0,0,111,2,0,0,0,0
0,0,7,2,0,0,0,1
0,0,7,2,0,0,0,1
0,0,112,2,0,0,0,1
0,0,3,2,0,0,0,1
0,0,1,2,0,0,0,0
0,0,26,2,0,0,0,0
0,0,46,2,0,0,0,2
0,0,43,2,0,0,1,1
0,0,18,2,0,0,0,1
0,0,118,2,0,0,1,1
0,0,28,3,0,0,0,0
0,0,200,2,0,0,0,2
0,0,3,2,0,0,0,0
0,0,47,2,0,0,0,1
0,0,145,2,0,0,1,0
0,0,145,0,0,0,0,0
0,0,2,2,0,0,0,0
0,0,2,2,0,0,0,0
0,0,107,2,0,0,0,0
0,0,202,2,0,0,0,2
0,0,1,2,0,0,0,0
0,0,11,2,0,0,0,1
0,0,5,2,0,0,0,1
0,0,63,2,0,0,0,2
0,0,119,2,0,0,0,1
0,0,38,3,0,0,0,0
0,0,0,2,0,0,0,2
0,0,161,3,0,0,0,2
0,0,129,2,0,0,0,1
0,0,6,2,0,0,0,2
0,0,6,2,0,0,0,2
0,0,81,2,0,0,0,1
0,0,119,2,0,0,0,1
0,0,9,2,0,0,1,2
0,0,42,2,0,0,0,1
0,0,18,3,0,0,0,0
0,0,31,2,0,0,0,1
0,0,3,2,0,0,0,0
0,0,46,2,0,0,0,2
0,0,41,2,0,0,0,0
0,0,210,2,0,0,0,2
0,0,8,2,0,0,0,1
0,0,81,2,0,0,0,1
0,0,81,2,0,0,0,3
0,0,96,2,0,0,0,1
0,0,129,3,0,0,0,3
0,0,34,2,0,0,0,1
0,0,2,2,0,0,0,1
0,0,118,2,0,0,0,1
0,0,0,2,0,0,0,1
0,0,5,2,0,0,1,2
0,0,102,2,0,0,0,0
0,0,185,2,0,0,0,1
0,0,14,2,0,0,1,1
0,0,63,2,0,0,0,0
0,0,5,2,0,0,0,2
0,0,1,2,0,0,0,2
0,0,0,2,0,0,0,0
0,0,2,2,0,0,0,2
0,0,0,2,0,0,0,2
0,0,13,2,0,0,1,0
0,0,81,2,0,0,1,1
0,0,1,2,0,0,0,2
0,0,194,3,0,0,0,2
0,0,28,2,0,0,0,0
0,0,0,2,0,0,0,2
0,0,1,2,0,0,0,1
0,0,149,2,0,0,0,2
0,0,12,1,0,0,1,1
0,0,177,2,0,0,1,1
0,0,177,2,0,0,0,1
0,0,1,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,182,2,0,0,0,1
0,0,150,2,0,0,0,1
0,0,180,2,0,0,0,1
0,0,161,3,0,0,1,2
0,0,219,2,0,0,0,2
0,0,161,3,0,0,1,2
0,0,0,1,0,0,0,0
0,0,144,2,0,0,0,1
0,0,143,0,0,0,0,1
0,0,145,2,0,0,0,2
0,0,145,2,0,0,0,2
0,0,145,3,0,0,0,0
0,0,145,2,0,0,0,2
0,0,1,1,0,0,1,1
0,0,4,1,1,0,1,1
0,0,7,1,1,0,1,1
0,0,3,1,1,0,1,1
0,0,0,1,1,0,0,1
0,0,4,1,1,0,0,1
0,0,13,1,1,0,1,1
0,0,4,1,1,0,0,1
0,0,156,2,0,0,0,1
0,0,203,3,0,0,0,1
0,0,181,2,0,0,0,1
0,0,169,2,0,0,1,2
0,0,145,3,0,0,0,0
0,0,203,2,0,0,0,2
0,0,121,2,0,0,0,1
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,1
0,0,162,2,0,0,0,1
0,0,162,1,0,0,0,1
0,0,210,2,0,0,0,1
0,0,61,2,0,0,1,1
0,0,8,3,0,0,0,3
0,0,210,2,0,0,0,1
0,0,9,2,0,0,0,0
0,0,202,2,0,0,0,3
0,0,210,1,0,0,0,0
0,0,202,1,0,0,0,2
0,0,0,2,0,0,0,1
0,0,210,1,0,0,0,1
0,0,12,2,0,0,0,1
0,0,120,2,0,0,1,1
0,0,57,2,0,0,0,0
0,0,69,2,0,0,0,2
0,0,35,2,0,0,0,1
0,0,172,1,0,0,0,0
0,0,137,3,0,0,0,1
0,0,148,2,0,0,1,1
0,0,45,3,0,0,0,2
0,0,186,2,0,0,0,0
0,0,38,3,0,0,0,1
0,0,307,2,0,0,0,1
0,0,32,4,0,0,0,1
0,0,24,2,0,0,1,3
0,0,178,2,0,0,0,2
0,0,84,2,0,0,0,0
0,0,14,2,0,0,0,1
0,0,10,2,0,0,0,2
0,0,156,2,0,0,1,1
0,0,156,2,0,0,1,1
0,0,156,2,0,0,0,1
0,0,16,2,0,0,0,0
0,0,203,3,0,0,0,1
0,0,11,0,0,0,0,1
0,0,11,2,0,0,0,1
0,0,126,2,0,0,0,0
0,0,189,2,0,0,0,2
0,0,209,2,0,0,0,1
0,0,209,2,0,0,0,1
0,0,169,2,0,0,0,2
0,0,169,2,0,0,1,2
0,0,203,2,0,0,0,0
0,0,12,2,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,30,2,0,0,0,1
0,0,35,3,0,0,0,2
0,0,320,1,0,0,0,0
0,0,64,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,34,2,0,0,0,2
0,0,156,2,0,0,1,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,206,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,189,2,0,0,1,1
0,0,189,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,8,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,153,2,0,0,0,0
0,0,320,1,0,0,0,0
0,0,153,2,0,0,0,0
0,0,210,2,0,0,0,3
0,0,320,2,0,0,0,1
0,0,20,2,0,0,1,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,6,2,0,0,1,1
0,0,192,2,0,0,0,0
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,1,0,0,0,0
0,0,17,2,0,0,0,0
0,0,320,2,0,0,0,1
0,0,7,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,221,2,0,0,1,3
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,156,2,0,0,0,1
0,0,9,2,0,0,0,2
0,0,320,1,0,0,0,0
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,8,2,0,0,0,1
0,0,11,2,0,0,0,1
0,0,0,1,0,0,0,0
0,0,45,2,0,0,0,1
0,0,88,3,0,0,0,1
0,0,111,3,0,0,0,1
0,0,88,0,0,0,0,2
0,0,88,2,0,0,0,2
0,0,219,2,0,0,0,0
0,0,1,2,1,0,0,0
0,0,170,2,0,0,0,1
0,0,0,3,0,0,0,2
0,0,155,2,0,0,0,3
0,0,79,1,0,0,0,0
0,0,1,2,0,0,0,0
0,0,32,2,0,0,0,1
0,0,137,2,0,0,1,1
0,0,80,2,0,0,0,1
0,0,5,2,0,0,0,1
0,0,5,2,0,0,0,1
0,0,5,2,0,0,0,1
0,0,5,2,0,0,0,1
0,0,5,2,0,0,0,1
0,0,21,2,0,0,0,2
0,0,17,2,0,0,0,0
0,0,166,2,0,0,0,1
0,0,115,3,0,0,0,3
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,79,3,0,0,0,1
0,0,129,2,0,0,0,2
0,0,129,2,0,0,0,2
0,0,129,2,0,0,0,2
0,0,0,2,0,0,0,1
0,0,37,2,0,0,1,2
0,0,162,2,0,0,0,1
0,0,7,3,0,0,0,1
0,0,197,2,0,0,0,1
0,0,7,2,0,0,0,2
0,0,40,3,0,0,1,2
0,0,3,2,0,0,0,1
0,0,38,3,0,0,1,2
0,0,180,3,0,0,0,2
0,0,121,2,0,0,0,1
0,0,12,2,0,0,1,1
0,0,215,2,0,0,0,1
0,0,72,2,0,0,0,2
0,0,119,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,82,3,0,0,0,3
0,0,0,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,1,2,0,0,0,0
0,0,44,2,0,0,0,1
0,0,152,2,0,0,0,2
0,0,60,2,0,0,0,1
0,0,69,2,0,0,0,1
0,0,143,2,0,0,0,0
0,0,1,2,0,0,0,1
0,0,183,3,0,0,0,0
0,0,3,2,0,0,0,3
0,0,29,2,0,0,0,0
0,0,1,2,0,0,0,1
0,0,1,2,0,0,0,0
0,0,0,2,0,0,0,1
0,0,85,2,0,0,0,2
0,0,1,1,0,0,1,1
0,0,0,1,0,0,0,0
0,0,197,2,0,0,0,1
0,0,180,2,0,0,0,1
0,0,180,0,0,0,0,1
0,0,0,1,0,0,0,1
0,0,0,1,0,0,0,0
0,0,5,2,0,0,0,3
0,0,88,3,0,0,0,2
0,0,13,2,0,0,0,3
0,0,45,2,0,0,0,2
0,0,199,3,0,0,0,2
0,0,21,2,0,0,1,1
0,0,2,1,0,0,0,2
0,0,112,2,0,0,0,1
0,0,18,1,0,0,0,1
0,0,18,2,0,0,0,1
0,0,1,2,0,0,0,0
0,0,168,2,0,0,0,1
0,0,168,2,0,0,0,1
0,0,50,2,0,0,0,0
0,0,163,2,0,0,0,1
0,0,17,2,0,0,0,0
0,0,102,3,0,0,0,3
0,0,102,2,0,0,0,2
0,0,30,2,0,0,0,1
0,0,6,2,0,0,0,0
0,0,219,1,0,0,0,0
0,0,219,2,0,0,0,0
0,0,125,2,0,0,0,2
0,0,0,2,0,0,0,0
0,0,90,2,0,0,1,1
0,0,217,2,0,0,0,1
0,0,34,2,0,0,0,1
0,0,219,3,0,0,0,0
0,0,219,2,0,0,0,0
0,0,219,2,0,0,0,0
0,0,219,2,0,0,0,0
0,0,219,3,0,0,0,0
0,0,219,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,123,2,0,0,1,0
0,0,120,0,0,0,0,3
0,0,120,3,0,0,0,3
0,0,193,2,0,0,0,1
0,0,138,3,0,0,0,2
0,0,138,2,0,0,0,2
0,0,193,2,0,0,0,1
0,0,210,2,0,0,0,0
0,0,208,2,0,0,0,1
0,0,210,2,0,0,0,1
0,0,73,2,0,0,0,2
0,0,3,2,0,0,0,1
0,0,180,2,0,0,0,2
0,0,6,2,0,0,0,2
0,0,14,2,0,0,0,1
0,0,101,2,0,0,0,1
0,0,101,2,0,0,0,1
0,0,155,2,0,0,0,1
0,0,155,2,0,0,0,1
0,0,70,2,0,0,0,1
0,0,6,2,0,0,1,0
0,0,15,2,0,0,0,2
0,0,137,2,0,0,0,2
0,0,78,0,0,0,0,1
0,0,42,2,0,0,0,2
0,0,16,2,0,0,1,1
0,0,54,2,0,0,0,2
0,0,14,2,0,0,1,3
0,0,14,1,0,0,1,2
0,0,14,2,0,0,0,0
0,0,24,2,0,0,0,2
0,0,11,2,0,0,0,2
0,0,172,2,0,0,1,2
0,0,7,2,0,0,0,2
0,0,1,2,0,0,0,0
0,0,0,2,0,0,0,1
0,0,19,2,0,0,0,0
0,0,157,2,0,0,1,0
0,0,138,2,0,0,0,2
0,0,78,2,0,0,0,1
0,0,210,2,0,0,0,0
0,0,320,2,0,0,0,1
0,0,176,1,0,0,0,1
0,0,197,2,0,0,0,2
0,0,134,2,0,0,0,2
0,0,101,2,0,0,0,2
0,0,107,2,0,0,0,0
0,0,35,2,0,0,0,1
0,0,92,1,0,0,0,2
0,0,0,2,0,0,0,0
0,0,120,2,0,0,0,2
0,0,90,3,0,0,0,2
0,0,175,2,0,0,0,1
0,0,133,2,0,0,0,1
0,0,48,3,0,0,1,2
0,0,21,0,0,0,0,2
0,0,38,1,0,0,0,0
0,0,199,3,0,0,0,2
0,0,212,3,0,0,0,1
0,0,63,2,0,0,0,0
0,0,97,3,0,0,1,2
0,0,91,1,0,0,0,0
0,0,91,2,0,0,0,0
0,0,73,2,0,0,0,0
0,0,194,3,0,0,0,1
0,0,91,2,0,0,0,0
0,0,91,2,0,0,0,0
0,0,107,3,0,0,0,2
0,0,49,2,0,0,0,1
0,0,107,2,0,0,0,1
0,0,179,3,0,0,0,0
0,0,212,2,0,0,0,1
0,0,49,3,0,0,0,2
0,0,179,2,0,0,0,0
0,0,20,2,0,0,0,1
0,0,121,3,0,0,0,2
0,0,121,2,0,0,0,1
0,0,153,2,0,0,1,2
0,0,132,2,0,0,0,1
0,0,197,2,0,0,0,2
0,0,2,2,0,0,0,1
0,0,91,2,0,0,0,0
0,0,38,1,0,0,0,0
0,0,106,3,0,0,0,0
0,0,132,2,0,0,0,1
0,0,91,2,0,0,0,1
0,0,320,2,0,0,0,1
0,0,21,2,0,0,0,1
0,0,0,1,1,0,0,1
0,0,208,2,0,0,0,2
0,0,83,3,0,0,0,0
0,0,141,3,0,0,0,0
0,0,107,2,0,0,0,1
0,0,7,2,0,0,0,1
0,0,159,2,0,0,0,0
0,0,156,2,0,0,1,0
0,0,156,2,0,0,1,0
0,0,156,2,0,0,1,0
0,0,156,2,0,0,1,0
0,0,110,3,0,0,0,0
0,0,173,3,0,0,0,0
0,0,28,2,0,0,0,1
0,0,167,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,32,2,0,0,0,0
0,0,3,2,0,0,0,0
0,0,188,2,0,0,0,0
0,0,172,3,0,0,0,1
0,0,188,2,0,0,0,1
0,0,3,2,0,0,0,0
0,0,3,2,0,0,0,0
0,0,3,2,0,0,0,0
0,0,3,2,0,0,0,0
0,0,3,2,0,0,0,0
0,0,172,2,0,0,0,1
0,0,115,2,0,0,0,0
0,0,22,2,0,0,0,1
0,0,303,2,0,0,0,1
0,0,21,3,0,0,0,0
0,0,17,1,0,0,1,1
0,0,2,1,1,0,0,1
0,0,1,2,1,0,0,1
0,0,48,3,0,0,0,0
0,0,146,3,0,0,0,1
0,0,303,2,0,0,0,1
0,0,303,2,0,0,0,1
0,0,11,1,0,0,0,1
0,0,303,2,0,0,0,1
0,0,94,3,0,0,0,0
0,0,3,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,23,3,0,0,1,2
0,0,45,2,0,0,0,1
0,0,24,1,0,0,0,0
0,0,3,2,0,0,0,1
0,0,125,2,0,0,0,2
0,0,169,3,0,0,0,0
0,0,125,2,0,0,0,3
0,0,169,3,0,0,0,0
0,0,169,2,0,0,0,1
0,0,36,2,0,0,0,1
0,0,134,2,0,0,0,0
0,0,28,2,0,0,0,1
0,0,151,2,0,0,0,2
0,0,121,2,0,0,1,2
0,0,258,2,0,0,0,0
0,0,148,2,0,0,0,0
0,0,16,2,0,0,0,2
0,0,195,2,0,0,0,2
0,0,8,2,0,0,0,1
0,0,37,2,0,0,0,0
0,0,195,2,0,0,0,2
0,0,6,2,0,0,0,1
0,0,157,2,0,0,0,2
0,0,221,3,0,0,0,1
0,0,5,2,0,0,0,0
0,0,84,2,0,0,0,0
0,0,90,2,0,0,0,0
0,0,48,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,41,2,0,0,0,1
0,0,5,2,0,0,0,2
0,0,188,2,0,0,0,0
0,0,20,2,0,0,0,2
0,0,168,2,0,0,0,1
0,0,0,3,0,0,0,2
0,0,36,2,0,0,0,2
0,0,148,3,0,0,0,0
0,0,104,2,0,0,0,0
0,0,156,2,0,0,1,0
0,0,17,2,0,0,0,0
0,0,5,2,0,0,0,1
0,0,27,2,0,0,0,0
0,0,136,2,0,0,0,1
0,0,195,2,0,0,0,2
0,0,195,2,0,0,0,2
0,0,153,2,0,0,0,1
0,0,98,2,0,0,0,1
0,0,85,3,0,0,0,1
0,0,156,2,0,0,0,1
0,0,231,2,0,0,0,1
0,0,34,3,0,0,0,1
0,0,0,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,198,3,0,0,0,0
0,0,1,1,0,0,0,0
0,0,44,2,0,0,0,1
0,0,4,3,0,0,0,2
0,0,156,2,0,0,0,1
0,0,148,2,0,0,0,0
0,0,21,2,0,0,0,2
0,0,4,2,0,0,0,1
0,0,141,2,0,0,0,0
0,0,5,1,0,0,0,1
0,0,141,1,0,0,0,0
0,0,162,3,0,0,1,2
0,0,25,2,0,0,0,1
0,0,1,2,0,0,1,2
0,0,110,2,0,0,1,1
0,0,7,2,0,0,1,2
0,0,31,2,0,0,0,0
0,0,51,2,0,0,0,1
0,0,29,2,0,0,1,0
0,0,160,2,0,0,0,0
0,0,85,3,0,0,0,1
0,0,156,2,0,0,0,0
0,0,4,2,0,0,1,1
0,0,0,2,0,0,0,0
0,0,9,2,0,0,1,2
0,0,0,2,0,0,1,1
0,0,42,2,0,0,1,2
0,0,4,2,0,0,0,1
0,0,21,2,0,0,0,2
0,0,85,3,0,0,0,0
0,0,154,2,0,0,1,1
0,0,304,2,0,0,0,1
0,0,0,2,0,0,0,0
0,0,304,2,0,0,0,1
0,0,5,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,3,3,0,0,1,3
0,0,37,2,0,0,0,3
0,0,139,3,0,0,0,1
0,0,180,3,0,0,0,0
0,0,160,3,0,0,1,0
0,0,0,1,0,0,0,0
0,0,0,2,0,0,0,1
0,0,0,2,0,0,0,0
0,0,1,2,0,0,0,0
0,0,51,2,0,0,1,1
0,0,1,2,0,0,0,2
0,0,14,2,0,0,0,1
0,0,12,2,0,0,0,1
0,0,115,2,0,0,0,1
0,0,178,3,0,0,0,0
0,0,125,2,0,0,0,0
0,0,13,3,0,0,0,0
0,0,13,2,0,0,0,0
0,0,214,2,0,0,0,1
0,0,141,3,0,0,0,0
0,0,141,3,0,0,0,0
0,0,7,1,0,0,1,1
0,0,4,1,1,0,1,1
0,0,5,1,1,0,0,1
0,0,5,1,1,0,1,1
0,0,4,1,1,0,0,1
0,1,12,1,1,0,0,1
0,0,4,1,1,1,0,1
0,0,2,1,1,1,0,1
0,0,0,1,1,1,0,1
0,0,7,1,1,1,0,1
0,0,5,1,1,1,0,1
0,0,4,1,1,1,0,1
0,0,11,1,1,1,0,1
0,0,4,1,1,1,0,1
0,0,6,1,1,1,0,1
0,0,4,1,1,1,0,1
0,0,14,1,1,1,0,1
0,0,4,1,1,1,0,1
0,0,5,1,1,1,0,1
0,0,6,1,1,1,0,1
0,0,6,1,1,1,1,1
0,0,5,2,0,0,0,0
0,0,101,2,0,0,0,1
0,0,101,2,0,0,0,1
0,0,178,3,0,0,1,1
0,0,205,2,0,0,0,1
0,0,0,1,0,0,0,0
0,0,209,2,0,0,0,2
0,0,44,2,0,0,0,0
0,0,125,2,0,0,0,1
0,0,159,2,0,0,0,1
0,0,224,2,0,0,0,1
0,0,164,3,0,0,0,2
0,0,154,2,0,0,0,0
0,0,154,2,0,0,0,0
0,0,154,2,0,0,0,0
0,0,3,3,0,0,1,1
0,0,11,2,0,0,0,1
0,0,181,2,0,0,0,0
0,0,32,2,0,0,1,2
0,0,4,2,0,0,0,1
0,0,4,2,0,0,0,1
0,0,114,2,0,0,0,0
0,0,154,1,0,0,0,0
0,0,178,3,0,0,0,2
0,0,157,2,0,0,0,0
0,0,157,2,0,0,0,0
0,0,31,3,0,0,0,1
0,0,211,2,0,0,0,0
0,0,210,3,0,0,1,2
0,0,178,1,0,0,0,0
0,0,1,2,0,0,0,1
0,0,115,2,0,0,1,1
0,0,115,2,0,0,0,0
0,0,17,2,0,0,1,1
0,0,47,2,0,0,0,0
0,0,47,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,3,2,0,0,0,1
0,0,142,2,0,0,0,1
0,0,130,2,0,0,0,1
0,0,142,0,0,0,0,1
0,0,130,2,0,0,1,1
0,0,12,2,0,0,1,3
0,0,172,2,0,0,0,0
0,0,172,2,0,0,0,0
0,0,2,2,0,0,0,1
0,0,125,2,0,0,0,1
0,0,47,2,0,0,0,1
0,0,48,2,0,0,0,0
0,0,34,2,0,0,0,0
0,0,213,3,0,0,0,1
0,0,190,2,0,0,0,1
0,0,17,2,0,0,1,0
0,0,0,2,0,0,0,0
0,0,133,2,0,0,0,2
0,0,133,2,0,0,0,2
0,0,0,2,1,0,0,1
0,0,189,2,0,0,0,2
0,0,33,2,0,0,0,2
0,0,146,2,0,0,0,3
0,0,10,3,0,0,0,1
0,0,37,2,0,0,0,1
0,0,137,2,0,0,0,1
0,0,197,2,0,0,0,1
0,0,41,2,0,0,0,0
0,0,41,3,0,0,0,1
0,0,197,2,0,0,0,1
0,0,139,2,0,0,0,1
0,0,126,2,0,0,1,0
0,0,211,3,0,0,0,2
0,0,207,2,0,0,0,1
0,0,142,2,0,0,0,0
0,0,142,2,0,0,0,0
0,0,142,2,0,0,0,0
0,0,142,2,0,0,0,0
0,0,129,3,0,0,0,0
0,0,43,2,0,0,0,0
0,0,142,2,0,0,0,0
0,0,129,2,0,0,1,0
0,0,129,2,0,0,1,0
0,0,129,3,0,0,0,0
0,0,16,2,0,0,1,2
0,0,1,2,0,0,0,1
0,0,215,2,0,0,0,0
0,0,12,2,0,0,0,1
0,0,159,2,0,0,0,0
0,0,17,2,0,0,0,1
0,0,154,2,0,0,0,0
0,0,11,4,0,0,0,1
0,0,171,3,0,0,0,2
0,0,143,2,0,0,0,0
0,0,107,2,0,0,1,0
0,0,3,2,0,0,0,1
0,0,46,3,0,0,0,2
0,0,159,2,0,0,0,0
0,0,5,2,0,0,0,2
0,0,177,2,0,0,0,0
0,0,0,2,0,0,0,2
0,0,40,2,0,0,0,0
0,0,40,2,0,0,0,0
0,0,178,2,0,0,0,1
0,0,135,2,0,0,0,0
0,0,150,2,0,0,0,1
0,0,150,2,0,0,0,1
0,0,85,3,0,0,0,0
0,0,80,3,0,0,0,1
0,0,201,1,0,0,0,1
0,0,200,3,0,0,0,1
0,0,42,3,0,0,0,0
0,0,9,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,112,2,0,0,0,2
0,0,143,2,0,0,0,0
0,0,143,1,0,0,0,0
0,0,143,2,0,0,0,0
0,0,143,1,0,0,0,0
0,0,143,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,158,2,0,0,0,0
0,0,192,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,175,3,0,0,0,0
0,0,256,2,0,0,0,1
0,0,178,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,197,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,137,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,143,1,0,0,0,0
0,0,143,2,0,0,0,0
0,0,256,2,0,0,0,1
0,0,143,2,0,0,0,0
0,0,14,1,0,0,0,0
0,0,155,2,0,0,0,2
0,0,143,2,0,0,0,0
0,0,143,2,0,0,0,1
0,0,256,2,0,0,0,1
0,0,143,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,115,2,0,0,0,2
0,0,136,1,0,0,0,0
0,0,77,1,0,0,0,2
0,0,136,1,0,0,0,0
0,0,48,1,0,0,0,1
0,0,48,3,0,0,0,1
0,0,95,2,0,0,0,1
0,0,181,2,0,0,0,2
0,0,136,1,0,0,0,0
0,0,143,1,0,0,0,0
0,0,143,1,0,0,0,0
0,0,192,2,0,0,0,0
0,0,143,2,0,0,0,0
0,0,5,2,0,0,0,2
0,0,141,2,0,0,0,0
0,0,177,2,0,0,0,0
0,0,177,2,0,0,0,1
0,0,136,1,0,0,0,0
0,0,0,1,0,0,0,0
0,0,5,2,0,0,0,1
0,0,3,2,0,0,0,1
0,0,205,2,0,0,0,1
0,0,30,2,0,0,0,0
0,0,256,2,0,0,0,1
0,0,172,2,0,0,0,0
0,0,172,3,0,0,0,1
0,0,136,1,0,0,0,1
0,0,110,2,0,0,0,2
0,0,122,2,0,0,1,2
0,0,143,2,0,0,0,1
0,0,58,2,0,0,0,1
0,0,8,2,0,0,0,1
0,0,112,2,0,0,0,2
0,0,186,3,0,0,1,0
0,0,7,1,0,0,0,0
0,0,167,2,0,0,0,0
0,0,167,1,0,0,0,0
0,0,7,2,0,0,0,1
0,0,11,2,0,0,0,0
0,0,193,2,0,0,0,1
0,0,11,2,0,0,0,0
0,0,186,2,0,0,0,0
0,0,131,3,0,0,0,1
0,0,1,1,0,0,0,1
0,0,53,3,0,0,0,1
0,0,155,2,0,0,0,2
0,0,230,2,0,0,0,0
0,0,4,3,0,0,0,1
0,0,5,2,0,0,0,1
0,0,40,2,0,0,0,0
0,0,8,2,0,0,0,2
0,0,74,2,0,0,1,0
0,0,287,2,0,0,0,0
0,0,29,2,0,0,0,1
0,0,3,2,0,0,0,2
0,0,180,2,0,0,0,0
0,0,178,0,0,0,0,0
0,0,158,2,0,0,0,1
0,0,203,2,0,0,0,0
0,0,203,2,0,0,0,0
0,0,0,2,0,0,0,0
0,0,80,2,0,0,0,2
0,0,108,3,0,0,0,3
0,0,100,3,0,0,0,1
0,0,204,2,0,0,0,0
0,0,30,2,0,0,0,1
0,0,0,2,0,0,0,0
0,0,47,3,0,0,0,0
0,0,92,2,0,0,0,2
0,0,131,3,0,0,1,2
0,0,144,2,0,0,0,1
0,0,3,2,0,0,0,1
0,0,143,2,0,0,0,0
0,0,122,2,0,0,1,2
0,0,122,3,0,0,1,0
0,0,122,2,0,0,0,2
0,0,156,2,0,0,0,1
0,0,213,2,0,0,0,0
0,0,213,2,0,0,0,0
0,0,49,2,0,0,0,0
0,0,217,2,0,0,0,1
0,0,52,2,0,0,0,3
0,0,52,2,0,0,0,0
0,0,115,2,0,0,0,0
0,0,287,2,0,0,0,1
0,0,10,2,0,0,0,1
0,0,47,2,0,0,0,0
0,0,155,2,0,0,0,1
0,0,4,2,0,0,0,1
0,0,3,1,0,0,0,0
0,0,142,2,0,0,0,1
0,0,287,2,0,0,0,1
0,0,287,2,0,0,0,0
0,0,53,2,0,0,0,0
0,0,196,2,0,0,0,1
0,0,32,2,0,0,0,1
0,0,213,2,0,0,0,1
0,0,211,2,0,0,0,0
0,0,1,2,0,0,1,1
0,0,7,1,0,0,0,0
